State,Provider Name,Address,City,Zip,Phone
CA,"CALCARE HOME HEALTH CARE & HOSPICE, INC.          ",455 HICKEY BOULEVARD SUITE 505B                                                                     ,DALY CITY           ,94015,6507567712
CA,CALIFORNIA NURSING CARE SERVICES INC              ,"10970 ARROW ROUTE, SUITE 205                                                                        ",RANCHO CUCAMONGA    ,91730,9099897700
CA,COLUMBIA EXCEL HOME HEALTH CARE                   ,7325 MEDICAL CENTER DR                                                                              ,WEST HILLS          ,91307,8187040301
CA,THERAPEUTIC HOME HEALTHCARE                       ,"5150 N SIXTH STREET, STE 110                                                                        ",FRESNO              ,93710,5592248585
CA,"ALLWELL MEDICAL SERVICES, INC                     ",904 NORTH LA BREA AVE#2                                                                             ,INGLEWOOD           ,90302,3106731500
CA,"AVERY HOME HEALTH AGENCY, INC                     ","2781 SATURN ST, SUITE A                                                                             ",BREA                ,92821,7149315947
CA,"FIRST RESPONSE HOME CARE, INC                     ",4730 WOODMAN AVE SUITE 430                                                                          ,SHERMAN OAKS        ,91423,8185661605
CA,"SANTA HOME HEALTH CARE, INC.                      ","8281 MELROSE AVE, SUITE 205                                                                         ",LOS ANGELES         ,90046,3239333656
CA,"ARGUS HOME HEALTH, INC                            ","13746 VICTORY BOULEVARD, SUITE 215                                                                  ",VAN NUYS            ,91401,8187822939
CA,"AMAX CARE SERVICES, INC                           ",936 CRENSHAW BLVD SUITE 203                                                                         ,LOS ANGELES         ,90019,3239510616
CA,"TRI-VALLEY HOME HEALTH CARE, INC                  ","1231 W ROBINHOOD DRIVE, SUITE D5                                                                    ",STOCKTON            ,95207,2099570708
CA,"THE CARING CONNECTION, INC                        ",10727 WHITE OAK AVE SUITE 206                                                                       ,GRANADA HILLS       ,91344,8183685007
CA,"PANACEA GROUP, INC                                ",3786 LA CRESCENTA AVE SUITE 105                                                                     ,GLENDALE            ,91208,8182430010
CA,"I&V HOME HEALTH, INC.                             ","336 N CENTRAL AVE, SUITE 8                                                                          ",GLENDALE            ,91203,8182433368
CA,"DEVOTED NURSES HOME HEALTH CARE,  INC             ","5627 SEPULVEDA BLVD, SUITE 215                                                                      ",VAN NUYS            ,91411,8189090228
CA,"GENTLE TOUCH HEALTH SERVICES, INC                 ","11755 VICTORY BLVD, STE 203                                                                         ",N HOLLYWOOD         ,91606,8187811700
CA,"GOLDEN PACIFIC HOME HEALTH, INC                   ","1151 HARBOR BAY PARKWAY, SUITE 122                                                                  ",ALAMEDA             ,94502,5103732799
CA,GOLDEN STATE HOME HEALTH CARE                     ,"324 E 11TH STREET, SUITE H-3                                                                        ",TRACY               ,95376,2098322224
CA,HEALTHPEAK HOME HEALTH INC                        ,1486 S IMPERIAL AVENUE                                                                              ,EL CENTRO           ,92243,7603523108
CA,"CORE HOME HEALTH AGENCY, INC                      ","421 ARDEN AVENUE, SUITE B                                                                           ",GLENDALE            ,91203,8186372673
CA,"EGEIA HOME HEALTH, INC.                           ",1101 E. BROADWAY AVENUE SUITE 102                                                                   ,GLENDALE            ,91205,8182438408
CA,"PRIORITY HEALTH GROUP, INC.                       ","511 EAST HARVARD ST., SUITE 2                                                                       ",GLENDALE            ,91205,8185000042
CA,ABSOLUTE HOME HEALTH INC                          ,"4740 MURPHY CANYON ROAD, SUITE 222                                                                  ",SAN DIEGO           ,92123,8585412000
CA,"AFFINITY HEALTH CARE PROVIDERS, INC               ","1551 COLORADO BLVD, SUITE 203                                                                       ",LOS ANGELES         ,90041,3232599821
CA,"TOP LINE HOME HEALTHCARE, INC                     ","2525 COLORADO B LVD, SUITE B                                                                        ",LOS ANGELES         ,90041,3237390360
CA,NEIGHBOR CARE HOME HEALTH                         ,"2955 E HILLCREST DRIVE, SUITE 123                                                                   ",WESTLAKE VILLAGE    ,91362,8054968183
CA,ALPHA HOME HEALTH                                 ,3333 CONCOURS ST BLDG #7 SUITE 7100                                                                 ,ONTARIO             ,91764,9094668200
CA,GANDSE HOME HEALTH CARE INC.                      ,"26302  WESTERN AVE, SUITE 4                                                                         ",LOMITA              ,90717,3103445924
CA,"NEXUS HOME HEALTH, INC                            ","141 SOUTH A STREET, SUITE #101                                                                      ",OXNARD              ,93033,8054837540
CA,KENO HOME HEALTH AGENCY LLC                       ,"8429 WHITE OAK, SUITE 102                                                                           ",RANCHO CUCAMONGA    ,91730,9099488562
CA,HEAVENLY HOME HEALTH  INC                         ,"805 EAST BROADWAY, SUITE H                                                                          ",GLENDALE            ,91205,8185009007
CA,"SILVER STAR HOME HEALTH, INC                      ","1007 SOUTH CENTRAL AVENUE, SUITE 212                                                                ",GLENDALE            ,91204,8182919437
CA,"SUNRISE HOME HEALTH CARE PROVIDER, INC            ","2211 SOUTH HACIENDA BLVD, #210                                                                      ",HACIENDA HEIGHTS    ,91745,6269798888
CA,"PLEASANT HOME HEALTH CARE, INC.                   ","1516 NORTH SAN FERNANDO BLVD, STE 206                                                               ",BURBANK             ,91504,8186011380
CA,"RIGHT CHOICE HOME HEALTH, INC.                    ","6365 VAN NUYS BLVD, UNIT 3 AND 4                                                                    ",VAN NUYS            ,91401,8187866630
CA,"ACE HOME HEALTH CARE & HOSPICE, INC               ","85 MORAGA WAY, SUITE 100B                                                                           ",ORINDA              ,94563,9259339012
